id;vehicles_per_day;strassen_laenge;Unfaelle_todesfolge;Unfaelle_schwer;Unfaelle_leicht;real_labels_print;cnn_prediction;x_coord_print;y_coord_print
002421;278;Jan 37;0;1;2;3;0;2610510.0;1173260.0
002422;474;0.76;0;1;2;3;3;2757080.0;1255390.0
002423;1449;2.325;0;1;25;1;1;2691380.0;1208130.0
002424;2968;4.125;0;10;47;1;1;2720990.0;1258380.0
002425;891;0.775;0;0;0;0;0;2708310.0;1121350.0
002426;256;0.845;0;0;2;3;2;2606820.0;1175620.0
002427;2551;0.73;0;3;4;2;3;2671440.0;1187930.0
002428;2139;2.165;0;5;17;1;1;2751310.0;1261890.0
002429;9981;2.985;0;0;4;0;0;2752590.0;1259540.0
002430;354;0.655;1;2;3;3;1;2600730.0;1177110.0
002431;5435;1.545;0;2;11;1;1;2690430.0;1232560.0
002432;212;0.845;0;0;0;0;3;2566680.0;1211340.0
002433;1419;2.9050000000000002;0;1;0;2;1;2619930.0;1129250.0
002434;1820;0.895;0;0;4;2;3;2585350.0;1183360.0
002435;7334;04. Feb;0;2;22;0;0;2755870.0;1209530.0
002436;240;1.025;0;0;1;3;3;2704770.0;1271750.0
002437;2119;2.0;0;1;7;1;2;2650750.0;1223460.0
002438;3536;1.575;1;3;7;1;1;2652860.0;1247960.0
002439;629;01. Aug;0;0;2;3;3;2689540.0;1262160.0
002440;713;0.745;0;0;0;0;0;2556660.0;1183880.0
002441;1470;0.865;0;7;4;3;3;2710240.0;1094750.0
002442;4263;01. Jul;0;1;7;1;2;2572770.0;1159860.0
002443;176;0.71;0;0;0;0;0;2619880.0;1260630.0
002444;1480;1.195;1;0;5;2;1;2572850.0;1161160.0
002445;3661;0.965;0;0;2;1;1;2582590.0;1201850.0
002446;993;1.625;0;7;11;2;2;2500890.0;1127700.0
002447;398;0.8250000000000001;0;0;3;3;3;2614010.0;1254710.0
002448;132;0.79;0;0;0;0;0;2570550.0;1185470.0
002449;861;0.655;0;0;5;3;2;2618920.0;1251720.0
002450;488;Feb 24;0;0;1;2;2;2593070.0;1122880.0
002451;784;1.925;0;2;1;3;2;2636760.0;1226000.0
002452;7296;2.8000000000000003;0;7;29;1;0;2751490.0;1212020.0
002453;561;0.79;1;1;0;3;0;2721230.0;1232080.0
002454;603;0.745;0;0;1;3;3;2562300.0;1195300.0
002455;1924;0.745;0;2;4;2;2;2594040.0;1190210.0
002456;10988;1.725;1;4;13;1;1;2502420.0;1119640.0
002457;371;0.74;0;0;0;0;2;2674100.0;1241130.0
002458;1183;Feb 64;0;4;37;1;1;2695780.0;1263130.0
002459;580;Jan 32;0;0;1;3;3;2621220.0;1251400.0
002460;1041;0.995;0;3;6;3;1;2571460.0;1204840.0
002461;1319;Jan 45;0;0;8;2;1;2723290.0;1256290.0
002462;744;0.68;0;0;0;0;2;2709650.0;1234210.0
002463;10040;2.2800000000000002;0;0;4;1;1;2572690.0;1170800.0
002464;5506;0.66;0;1;3;1;1;2761360.0;1248710.0
002465;2922;Jan 75;0;0;8;1;1;2494050.0;1113620.0
002466;9521;Feb 32;0;3;7;1;2;2498340.0;1113540.0
002467;334;Jan 23;0;1;0;3;0;2621680.0;1222340.0
002468;6030;1.155;0;8;7;1;2;2506410.0;1124050.0
